Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
1102,34364502990,5,1.0,0.75,4,1,3,2022-05-24,"This stuff though!! I’ve read so many reviews (good and bad) and I wondered if it was worth the $$ but it was! I have three Laneige lip sleeping masks, sweet candy and gummy bear is my favorite. I also have their glowly lip balm. I highly recommend. I’ve been using this since January and my lips have not been chaped since. I will be purchasing more!",,light,,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1103,22846732168,2,0.0,0.6666669845581055,3,1,2,2022-05-24,"I bought this when I started accutane but I didn’t notice any difference on the nights I used it. It feels nice going on, but when I woke up my lips felt tight. The smell is also incredibly strong. Save your money and just use Aquaphor or Vaseline.",Not worth the price,fair,blue,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1104,7349804067,4,1.0,1.0,2,0,2,2022-05-24,"Smells yummy and feels very luxurious on the lips. But I cannot say this has been a game changer for me. I do like the idea of using a lip mask in my routine, but like others have said my lips aren’t all supple in the morning or anything crazy like that. They’re still dry, just not AS dry as they would be if I didn’t use this. Maybe that’s just an issue for people with drier skin types? I’d actually recommend using this as more of a lip balm throughout the day instead since it makes your lips look plump and juicy when it’s freshly applied.",better as a daytime lip balm?,fair,hazel,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1105,2235813010,2,0.0,0.6666669845581055,3,1,2,2022-05-24,"I am a lip addict. I’ve tried everything and used religiously. I’ve been using this every night for almost 2 years now. I see no difference. Lips not moisturized when I wake up, need chapstick asap. Feel like I have more fine lines than ever before. This is def hyped out. Yes it feels nice and smells good when applied. But no long term effects at all",,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1106,2035641136,1,0.0,0.7692310214042664,13,3,10,2022-05-23,Overhyped. I think my lips have become more dry / chapped since using this.,Overhyped,fair,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1107,24801162524,5,1.0,,0,0,0,2022-05-22,works really well n leaves lips really soft would def recommend,love it,light,,oily,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1108,5138219842,5,1.0,,0,0,0,2022-05-22,"This works so well I repurchased twice now. I usually use aquaphor since it’s recommended by dermatologist, but I’ve seen them using this on Tik Tok and saying good things about it. I love that it has vitamin C and HA in it. Not only that but it actually works so well at hydrating my lips. I’ve tried the ilia balm after I ran out of this and noticed a huge difference as that one did not last compared to this one. The bite one is also great but it’s so thick and feels like a mask, this one is light but you feel that protective layer. Great product.",,lightMedium,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1109,9910761645,5,1.0,1.0,3,0,3,2022-05-22,My go-to lip mask! I use it every single night. One little pot lasts a long time - maybe like 6 months? I’m on my second pot. So worth the price since it lasts so long and it’s really hydrating.,Holy grail,fair,green,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1110,2150524893,5,1.0,,0,0,0,2022-05-22,This is my second jar of this sleeping mask. I always replenish this ! Love it !,,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1111,6634280017,5,1.0,1.0,1,0,1,2022-05-22,"makes my lips so soft, I have the grapefruit one and it smells great,  nothing over powering, also so worth the price, a little goes along way!",must buy,fair,green,combination,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1112,9165210125,2,0.0,,0,0,0,2022-05-21,It’s ok.  To me this is just an over rated lip balm.  For me it wasn’t worth the price tag.,,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1113,20161073250,5,1.0,,0,0,0,2022-05-21,"My lips feel amazing!!  Such a smooth, cool lip balm.  Smells delicious. fruity.  Keeps my lips hydrated and feeling juicy during a Northern winter.",Love this at bedtime!,light,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1114,1339393943,4,1.0,0.800000011920929,5,1,4,2022-05-20,"This is very effective as a product, but the gummy bear scent smells like strongly of artificial grape, so if you’re not a fan, I would choose another scent.",Gummy bear = Grape,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1115,36951314120,5,1.0,0.5,2,1,1,2022-05-20,I first got a little sample with a travel bag and ended up buying more. Best choice ever. My lips getting fairly dry and this gets completely rid of the dryness overnight! You get quite a bit for the price. Anyone who has dry lips should buy this immediately.,,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1116,7622524490,5,1.0,,0,0,0,2022-05-20,"My lips have been getting really dry for some reason, so I decided to buy this after seeing the hype on Tiktok and Instagram. I’ve been putting it on at night, and sometimes also during the day before I leave. and it works wonders!!! I love it, my lips are not chapped anymore.",GET IT,mediumTan,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1117,29780261222,5,1.0,,0,0,0,2022-05-20,i have very dry lips and this really hydrates them not to mention how good it smells! the packaging is also very nice and i love the little applicator it comes with.,HEAVENLY,fair,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1118,21623425796,5,1.0,,0,0,0,2022-05-20,"I love this product, it is light, not super sticky and it smells amazing.",Kaneohe lip mask,light,blue,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1119,1687393888,5,1.0,,0,0,0,2022-05-19,This will forever be a staple on my bedside table. I have always had really dry lips and basically require chap stick at night - well this blows them all out of the water!,"A MUST for dry, chapped lips!",light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1120,32924250097,5,1.0,,0,0,0,2022-05-19,It’s my go to lip product not only at night. Works wonders,,lightMedium,brown,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1121,34215101955,5,1.0,,0,0,0,2022-05-19,Smells really good and my lips feels hydrated everyday!,GOOD PRODUCT,medium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1122,33198309059,5,1.0,,0,0,0,2022-05-17,I LOVE the smell of it!! It is a tad expensive but definitely worth trying out!!,yum!!,light,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1123,35335062369,4,1.0,1.0,2,0,2,2022-05-17,"I love love this lip mask! Only solution to my dry lips that I’ve ever found. However, the gummy bear shade permanently stained my pillow sheets. I’ll be ordering the vanilla next time :)",Stains!,light,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1124,5935894166,5,1.0,1.0,3,0,3,2022-05-17,"i love this product! i was skeptical about it at first because of the price point & all the mixed reviews but after using it for about two weeks, i enjoy it! it makes my lips feel soft & use it every night before bed.",,fair,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1125,2073032583,5,1.0,,0,0,0,2022-05-16,"Smells great, hydrates nicely and absorbs relatively quickly.  I always put it on before bed, and usually a few hours later it has fully absorbed.  A bit expensive, but lasts forever!",Moisturizing!,fairLight,hazel,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1126,5830988483,5,1.0,,0,0,0,2022-05-16,My actual saving grace!!! My cracked dry lips have never been so moisturized. Best thing I ever bought.,,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1127,5969263542,5,1.0,1.0,3,0,3,2022-05-15,Absolutely love this product. I can’t go a night without it. I’ve gone through about 7 of these and ordering another one right now. So moisturizing and smells amazing not overwhelming. Love love love!,can’t live without this!,lightMedium,brown,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1128,5690744415,3,0.0,1.0,7,0,7,2022-05-15,Sometimes I feel like this is making my lips more chapped. I would definitely not repurchase. Nowhere near as good as the OG agave lip mask or the Lanolips all purpose salve.,,light,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1129,25763749239,5,1.0,0.625,16,6,10,2022-05-12,"I bought a set of 4 minis from tj maxx and I’m in love! I feel like they live up to the hype for sure. My favorite is the berry flavor. It’s still on my lips in the morning, and gets rid of all the dry skin. I love! And random fact… it’s also good for dry nips from breastfeeding…!",,fairLight,blue,dry,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1130,1731764975,1,0.0,0.7894740104675293,19,4,15,2022-05-12,"I was using this every day for a few weeks and then I noticed a breakout of dry skin on my upper and lower lips. My lips were so dry I couldn’t smile all the way. I took a break from it to confirm if the mask was the cause, waited for my lips to heal and they immediately broke out again once I used the mask. I have oily skin so this is a really strange reaction for me.",Did the opposite,lightMedium,brown,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1131,21134527780,3,0.0,0.75,4,1,3,2022-05-11,Nothing special. I had really high hopes for this and was disappointed.,ehhhhhh,mediumTan,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1132,5422299640,5,1.0,1.0,3,0,3,2022-05-11,"I use this sleeping mask every night and I noticed that my lips stay soft. It works great for me and recommend the original (Berry) flavor, the gummy bear flavor, and the Cherry Blossom flavor [exclusively on Laneige website].",Night Time Essential,lightMedium,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1133,5606967128,4,1.0,0.6666669845581055,3,1,2,2022-05-11,"Really great and moisturizing. I have very crusty/chapped lips and this will keep them soft all day without having to use a chapstick throughout the day. I used this product while skiing as well as a day time treatment and it worked amazing. Didn’t have to use chapstick once. Only con I have is that it doesn’t seem to have long term effects, basically you have to use it everyday to see the results but if you skip one day then you have crusty lips again. I would repurchase when this runs out but in the winter",works well but results don’t last more than a day,light,blue,oily,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
1134,34555950269,4,1.0,,0,0,0,2022-05-11,"Really like it! Was hoping more from from the scent. Don’t necessarily think it does everything it says but I still enjoy using it every night. Makes a good, cute gift too.",Cute Gift- I Like,light,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
